-0.17491242289543152,0.11816754192113876,-0.9774671792984009,-171.69737243652344,-0.9845839738845825,-0.020992644131183624,0.17364810407161713,15.891858100891113,-5.031476035810556e-08,0.9927717447280884,0.12001774460077286,59.60142517089844
-0.17086641490459442,0.11706836521625519,-0.9783146977424622,-171.2014923095703,-0.9852939248085022,-0.021016959100961685,0.16957040131092072,15.883094787597656,-0.0007098704227246344,0.9929014444351196,0.11893784254789352,59.66486740112305
-0.16681672632694244,0.11596918106079102,-0.9791441559791565,-170.70565795898438,-0.9859868884086609,-0.0210458692163229,0.16548986732959747,15.876336097717285,-0.0014152161311358213,0.9930298328399658,0.11785490065813065,59.72890090942383
-0.16276344656944275,0.11487012356519699,-0.9799555540084839,-170.20986938476562,-0.9866628646850586,-0.02107938937842846,0.16140656173229218,15.871581077575684,-0.002116074087098241,0.9931568503379822,0.11676903814077377,59.793521881103516
-0.1587066501379013,0.11377094686031342,-0.9807488918304443,-169.71414184570312,-0.9873217940330505,-0.021117478609085083,0.15732057392597198,15.868828773498535,-0.0028124323580414057,0.9932825565338135,0.1156800240278244,59.858734130859375
-0.15464627742767334,0.11267179250717163,-0.9815241098403931,-169.21849060058594,-0.9879636764526367,-0.02116013690829277,0.15323185920715332,15.86807918548584,-0.003504277439787984,0.9934069514274597,0.11458797752857208,59.92453384399414
-0.15058255195617676,0.11157264560461044,-0.9822812676429749,-168.72291564941406,-0.9885885715484619,-0.021207375451922417,0.1491406112909317,15.869331359863281,-0.00419159559533,0.9935299754142761,0.11349289864301682,59.990928649902344
-0.14651528000831604,0.11047352105379105,-0.9830203056335449,-168.22743225097656,-0.9891964197158813,-0.021259166300296783,0.145046666264534,15.872584342956543,-0.004874376114457846,0.9936516880989075,0.1123948022723198,60.05791473388672
-0.142444908618927,0.1093745231628418,-0.9837411642074585,-167.7320556640625,-0.9897871613502502,-0.0213155597448349,0.14095045626163483,15.877838134765625,-0.005552604328840971,0.993772029876709,0.11129379272460938,60.12549591064453
-0.13837137818336487,0.10827555507421494,-0.9844439029693604,-167.23678588867188,-0.9903608560562134,-0.02137652225792408,0.1368519365787506,15.885091781616211,-0.006226268596947193,0.9938910603523254,0.1101897731423378,60.19367218017578
-0.13429467380046844,0.10717672854661942,-0.9851284623146057,-166.7416229248047,-0.990917444229126,-0.021442055702209473,0.13275104761123657,15.894344329833984,-0.0068953558802604675,0.9940087199211121,0.10908284783363342,60.26244354248047
-0.13021495938301086,0.10607817023992538,-0.9857948422431946,-166.24658203125,-0.9914569854736328,-0.021512184292078018,0.12864801287651062,15.905594825744629,-0.007559854071587324,0.9941250681877136,0.10797315090894699,60.331809997558594
-0.12613219022750854,0.1049797534942627,-0.986443042755127,-165.75167846679688,-0.9919793605804443,-0.021586870774626732,0.12454276531934738,15.918843269348145,-0.008219750598073006,0.9942400455474854,0.10686055570840836,60.40177536010742
-0.1220465749502182,0.10388149321079254,-0.9870730638504028,-165.2569122314453,-0.9924846887588501,-0.021666131913661957,0.12043551355600357,15.934087753295898,-0.008875035680830479,0.9943536520004272,0.10574506968259811,60.47233581542969
-0.1179581880569458,0.10278338938951492,-0.9876849055290222,-164.76229858398438,-0.9929728507995605,-0.021749960258603096,0.11632631719112396,15.95132827758789,-0.009525693953037262,0.9944659471511841,0.10462670028209686,60.543495178222656
-0.11386696994304657,0.1016855537891388,-0.9882785081863403,-164.26785278320312,-0.9934439063072205,-0.021838350221514702,0.11221513897180557,15.970562934875488,-0.01017171423882246,0.9945768713951111,0.10350556671619415,60.615257263183594
-0.10977301001548767,0.1005878821015358,-0.9888538718223572,-163.77357482910156,-0.9938978552818298,-0.02193128876388073,0.10810205340385437,15.991791725158691,-0.010813083499670029,0.9946864247322083,0.10238154232501984,60.687618255615234
-0.10567648708820343,0.09949048608541489,-0.9894109964370728,-163.2794647216797,-0.9943346381187439,-0.02202879823744297,0.10398725420236588,16.015012741088867,-0.011449792422354221,0.9947946667671204,0.10125476866960526,60.760581970214844
-0.10157736390829086,0.09839338064193726,-0.9899498820304871,-162.78555297851562,-0.9947542548179626,-0.02213086187839508,0.0998706966638565,16.040225982666016,-0.012081827968358994,0.9949014782905579,0.10012523084878922,60.834144592285156
-0.09747583419084549,0.09729655086994171,-0.9904705286026001,-162.29183959960938,-0.9951567649841309,-0.02223748341202736,0.09575257450342178,16.06743049621582,-0.0127091770991683,0.9950069785118103,0.09899293631315231,60.9083137512207
-0.09337196499109268,0.09620000422000885,-0.9909728765487671,-161.79832458496094,-0.995542049407959,-0.022348662838339806,0.09163296222686768,16.09662437438965,-0.013331827707588673,0.9951111078262329,0.09785789251327515,60.98308563232422
-0.089265838265419,0.09510386735200882,-0.991456925868988,-161.30502319335938,-0.9959101676940918,-0.022464407607913017,0.08751192688941956,16.127805709838867,-0.013949770480394363,0.9952138662338257,0.09672021120786667,61.0584602355957
-0.08515752851963043,0.09400802105665207,-0.9919227361679077,-160.81195068359375,-0.9962610602378845,-0.0225847028195858,0.08338954299688339,16.160974502563477,-0.014562993310391903,0.9953152537345886,0.09557978808879852,61.13444137573242
-0.08104709535837173,0.0929126963019371,-0.9923701882362366,-160.31910705566406,-0.9965947866439819,-0.022709563374519348,0.07926589250564575,16.196128845214844,-0.01517148595303297,0.9954152703285217,0.09443685412406921,61.211029052734375
-0.07693462818861008,0.09181778877973557,-0.9927993416786194,-159.8264923095703,-0.996911346912384,-0.022838976234197617,0.075141042470932,16.233266830444336,-0.01577523723244667,0.9955138564109802,0.09329130500555038,61.28822326660156
-0.07282007485628128,0.09072329103946686,-0.9932101964950562,-159.33413696289062,-0.997210681438446,-0.022972924634814262,0.07101495563983917,16.272388458251953,-0.01637423224747181,0.9956111311912537,0.09214312583208084,61.366024017333984
-0.06870362907648087,0.08962921053171158,-0.9936027526855469,-158.842041015625,-0.997492790222168,-0.023111416026949883,0.06688781827688217,16.313491821289062,-0.016968464478850365,0.9957070350646973,0.09099233150482178,61.444435119628906
-0.06458548456430435,0.08853554725646973,-0.9939769506454468,-158.35020446777344,-0.9977577328681946,-0.023254459723830223,0.06275982409715652,16.356576919555664,-0.01755792275071144,0.9958015084266663,0.0898389220237732,61.52345275878906
-0.06046558916568756,0.08744241297245026,-0.9943327903747559,-157.858642578125,-0.9980053901672363,-0.02340204454958439,0.05863092467188835,16.401639938354492,-0.018142592161893845,0.9958946704864502,0.08868301659822464,61.60308074951172
-0.05634402483701706,0.08634970337152481,-0.9946703314781189,-157.36737060546875,-0.9982358813285828,-0.023554161190986633,0.05450120195746422,16.448680877685547,-0.01872246339917183,0.9959864020347595,0.08752450346946716,61.683319091796875
